2013-10-04 39:53;1380922793;311740;;-1
2013-10-04 39:55;1380922795;708303;;-3
2013-10-04 39:58;1380922798;943696;;-3
2013-10-04 40:01;1380922801;804331;;-3
2013-10-04 40:05;1380922805;204628;;-3
2013-10-04 40:08;1380922808;198211;;-3
2013-10-04 40:11;1380922811;396806;;-1
2013-10-04 40:14;1380922814;216537;;-2
2013-10-04 40:16;1380922816;878745;;-2
2013-10-04 40:19;1380922819;939191;;-2
2013-10-04 40:23;1380922823;335220;;-2
2013-10-04 40:26;1380922826;76661;;-2
2013-10-04 40:30;1380922830;57194;;-2
2013-10-04 40:33;1380922833;318173;;1
2013-10-04 40:35;1380922835;731840;;1
2013-10-04 40:37;1380922837;880149;;-2
2013-10-04 40:40;1380922840;805567;;-2
2013-10-04 40:44;1380922844;459468;;1
2013-10-04 40:47;1380922847;376096;;-3
2013-10-04 40:49;1380922849;873936;;-2
2013-10-04 40:53;1380922853;970045;;-3
2013-10-04 40:57;1380922857;120195;;-3
2013-10-04 40:59;1380922859;878503;;1
2013-10-04 41:02;1380922862;584014;;-3
2013-10-04 41:05;1380922865;348641;;-2
2013-10-04 41:08;1380922868;572977;;-3
2013-10-04 41:12;1380922872;655682;;-3
2013-10-04 41:15;1380922875;252577;;-3
2013-10-04 41:18;1380922878;274573;;-3
2013-10-04 41:21;1380922881;214465;;-3
2013-10-04 41:24;1380922884;274660;;-2
2013-10-04 41:27;1380922887;631446;;1
2013-10-04 41:29;1380922889;751601;;1
2013-10-04 41:31;1380922891;704491;;-3
2013-10-04 41:34;1380922894;711875;;-2
2013-10-04 41:37;1380922897;764725;;1
2013-10-04 41:39;1380922899;581693;;1
2013-10-04 41:41;1380922901;541281;;-3
2013-10-04 41:44;1380922904;627128;;-3
2013-10-04 41:47;1380922907;28727;;1
2013-10-04 41:49;1380922909;78087;;1
2013-10-04 41:50;1380922910;903271;;-1
2013-10-04 41:53;1380922913;639157;;1
2013-10-04 41:54;1380922914;926990;;1
2013-10-04 41:54;1380922914;926990;;10


